Timestamp,pH,Turbidity_NTU,TDS_ppm,Temperature_C,Flow_Rate_Lmin,Water_Quality_Index
2024-01-30 21:45:00,7.0,2.3,184.0,28.4,4.1,84.0
2024-01-30 22:00:00,6.9,2.5,172.0,27.2,1.5,84.0
2024-01-30 22:15:00,6.9,2.2,175.0,27.4,1.1,85.0
2024-01-30 22:30:00,7.0,1.7,166.0,27.1,1.2,88.0
2024-01-30 22:45:00,7.1,1.9,163.0,26.3,0.6,87.0
2024-01-30 23:00:00,7.0,1.6,174.0,26.7,1.0,88.0
2024-01-30 23:15:00,7.0,2.0,165.0,26.3,1.1,87.0
2024-01-30 23:30:00,7.1,1.5,169.0,26.4,1.2,88.0
2024-01-30 23:45:00,7.1,1.6,167.0,26.2,1.4,89.0
2024-01-31 00:00:00,7.1,1.7,171.0,25.5,0.7,88.0
2024-01-31 00:15:00,7.1,1.4,166.0,26.2,0.0,90.0
2024-01-31 00:30:00,7.1,1.5,157.0,25.1,0.3,89.0
2024-01-31 00:45:00,7.1,1.5,156.0,25.3,0.3,89.0
2024-01-31 01:00:00,7.1,1.4,159.0,26.0,0.5,90.0
2024-01-31 01:15:00,7.1,1.3,159.0,25.1,0.0,90.0
2024-01-31 01:30:00,7.1,1.3,162.0,25.1,0.2,90.0
2024-01-31 01:45:00,7.1,1.4,162.0,25.4,0.0,90.0
2024-01-31 02:00:00,7.1,1.1,160.0,25.2,0.3,91.0
2024-01-31 02:15:00,7.1,1.3,159.0,25.1,0.4,90.0
2024-01-31 02:30:00,7.2,1.4,154.0,25.3,0.7,90.0
2024-01-31 02:45:00,7.2,1.3,153.0,25.0,0.1,90.0
2024-01-31 03:00:00,7.1,1.0,164.0,24.6,0.5,92.0
2024-01-31 03:15:00,7.1,1.2,161.0,25.0,0.4,91.0
2024-01-31 03:30:00,7.2,1.4,156.0,24.5,0.0,90.0
2024-01-31 03:45:00,7.2,1.2,155.0,24.9,0.4,90.0
2024-01-31 04:00:00,7.2,1.1,163.0,24.8,0.1,90.0
2024-01-31 04:15:00,7.1,1.2,152.0,25.1,0.4,91.0
2024-01-31 04:30:00,7.1,1.1,157.0,24.8,0.0,92.0
2024-01-31 04:45:00,7.1,1.0,156.0,25.0,0.3,92.0
2024-01-31 05:00:00,7.1,1.2,156.0,24.8,0.6,90.0
2024-01-31 05:15:00,7.1,1.1,152.0,24.3,0.8,92.0
2024-01-31 05:30:00,7.1,1.3,154.0,24.5,0.5,91.0
2024-01-31 05:45:00,7.1,1.1,153.0,24.7,0.0,92.0
2024-01-31 06:00:00,7.0,1.5,156.0,24.3,2.9,90.0
2024-01-31 06:15:00,7.2,1.6,162.0,24.6,1.9,88.0
2024-01-31 06:30:00,7.1,1.4,163.0,24.7,2.6,90.0
2024-01-31 06:45:00,7.0,1.5,158.0,25.2,1.6,90.0
2024-01-31 07:00:00,7.1,1.9,157.0,25.2,4.5,88.0
2024-01-31 07:15:00,7.1,1.8,168.0,25.2,3.8,88.0
2024-01-31 07:30:00,7.0,2.0,162.0,25.8,4.3,87.0
2024-01-31 07:45:00,7.0,1.9,168.0,25.9,3.5,88.0
2024-01-31 08:00:00,7.0,2.1,170.0,26.1,5.4,86.0
2024-01-31 08:15:00,7.0,2.3,179.0,25.9,5.1,85.0
2024-01-31 08:30:00,6.9,2.3,173.0,26.6,5.8,85.0
2024-01-31 08:45:00,6.9,2.4,179.0,26.2,5.6,84.0
2024-01-31 09:00:00,6.9,2.2,178.0,26.6,4.4,85.0
2024-01-31 09:15:00,7.0,2.5,177.0,26.6,5.8,84.0
2024-01-31 09:30:00,7.0,2.5,174.0,26.8,6.1,84.0
2024-01-31 09:45:00,6.9,2.6,182.0,26.5,5.6,83.0
2024-01-31 10:00:00,7.0,2.9,174.0,26.3,4.4,83.0
2024-01-31 10:15:00,6.9,2.3,174.0,26.2,4.5,85.0
2024-01-31 10:30:00,7.0,2.6,183.0,26.4,6.1,83.0
2024-01-31 10:45:00,6.9,2.6,178.0,26.6,5.7,83.0
2024-01-31 11:00:00,7.0,2.7,173.0,27.5,6.8,83.0
2024-01-31 11:15:00,7.0,2.7,175.0,26.9,5.6,83.0
2024-01-31 11:30:00,6.9,2.8,181.0,26.7,6.6,82.0
2024-01-31 11:45:00,6.9,2.5,178.0,26.5,5.2,84.0
2024-01-31 12:00:00,6.9,3.0,183.0,27.3,11.6,81.0
2024-01-31 12:15:00,6.8,3.4,192.0,27.6,8.8,78.0
2024-01-31 12:30:00,6.9,3.3,189.0,27.8,10.6,79.0
2024-01-31 12:45:00,6.7,3.6,202.0,27.9,10.1,76.0
2024-01-31 13:00:00,6.8,3.9,194.0,28.1,9.7,76.0
2024-01-31 13:15:00,6.7,4.1,200.0,28.3,13.3,74.0
2024-01-31 13:30:00,6.7,3.9,201.0,28.6,11.0,75.0
2024-01-31 13:45:00,6.8,4.1,207.0,28.3,9.8,74.0
2024-01-31 14:00:00,6.8,3.9,198.0,27.9,7.0,76.0
2024-01-31 14:15:00,6.8,3.9,197.0,28.1,7.4,76.0
2024-01-31 14:30:00,7.0,3.6,197.0,27.8,7.8,78.0
2024-01-31 14:45:00,6.8,3.1,185.0,27.6,6.4,80.0
2024-01-31 15:00:00,6.9,3.3,193.0,27.6,6.9,79.0
2024-01-31 15:15:00,6.9,3.1,186.0,27.1,7.7,80.0
2024-01-31 15:30:00,6.8,3.2,185.0,27.3,7.2,79.0
2024-01-31 15:45:00,6.9,3.0,188.0,27.0,5.9,81.0
2024-01-31 16:00:00,6.9,3.1,187.0,26.8,7.3,80.0
2024-01-31 16:15:00,7.0,3.0,185.0,27.0,7.3,81.0
2024-01-31 16:30:00,6.9,3.1,187.0,26.6,6.4,80.0
2024-01-31 16:45:00,7.0,3.0,178.0,26.7,5.3,82.0
2024-01-31 17:00:00,6.8,3.4,187.0,27.4,12.0,78.0
2024-01-31 17:15:00,6.8,3.4,190.0,26.8,9.1,79.0
2024-01-31 17:30:00,6.7,3.4,193.0,27.2,8.3,78.0
2024-01-31 17:45:00,6.8,3.5,188.0,28.0,11.9,78.0
2024-01-31 18:00:00,6.8,3.3,187.0,27.4,9.7,79.0
2024-01-31 18:15:00,6.9,2.9,175.0,26.7,7.9,82.0
2024-01-31 18:30:00,6.9,2.9,182.0,26.0,8.5,82.0
2024-01-31 18:45:00,6.9,3.0,180.0,25.8,9.3,82.0
2024-01-31 19:00:00,6.9,2.4,177.0,25.9,4.7,85.0
2024-01-31 19:15:00,6.9,2.0,173.0,24.8,5.0,87.0
2024-01-31 19:30:00,6.9,2.3,166.0,24.8,5.0,86.0
2024-01-31 19:45:00,7.0,2.0,168.0,24.7,5.9,87.0
2024-01-31 20:00:00,6.9,2.0,169.0,24.3,5.0,87.0
2024-01-31 20:15:00,7.0,2.2,167.0,24.1,5.4,87.0
2024-01-31 20:30:00,7.0,1.9,170.0,24.3,3.6,88.0
2024-01-31 20:45:00,7.0,2.3,175.0,23.6,5.2,86.0
2024-01-31 21:00:00,7.0,1.9,177.0,23.7,2.6,88.0
2024-01-31 21:15:00,7.0,2.0,174.0,24.1,3.5,87.0
2024-01-31 21:30:00,7.0,1.6,170.0,23.6,3.6,89.0
2024-01-31 21:45:00,6.9,1.7,182.0,23.8,3.2,88.0
2024-01-31 22:00:00,7.1,1.7,179.0,23.2,1.2,88.0
2024-01-31 22:15:00,6.9,1.5,176.0,23.2,0.9,89.0
2024-01-31 22:30:00,7.0,1.6,186.0,23.2,1.6,88.0
2024-01-31 22:45:00,7.1,1.5,185.0,23.5,1.2,88.0
2024-01-31 23:00:00,7.0,1.3,181.0,23.1,1.1,90.0
2024-01-31 23:15:00,7.0,1.4,179.0,22.8,0.9,90.0
2024-01-31 23:30:00,7.2,1.5,187.0,22.6,1.0,88.0
2024-01-31 23:45:00,7.0,1.6,185.0,22.7,1.4,89.0
2024-02-01 00:00:00,7.0,1.3,189.0,22.9,0.3,90.0
2024-02-01 00:15:00,7.1,1.5,190.0,22.7,0.2,88.0
2024-02-01 00:30:00,7.0,1.5,191.0,23.0,0.5,89.0
2024-02-01 00:45:00,7.0,1.4,194.0,22.5,0.4,89.0
2024-02-01 01:00:00,7.0,1.4,186.0,22.4,0.5,90.0
2024-02-01 01:15:00,7.0,1.4,200.0,22.9,0.6,89.0
2024-02-01 01:30:00,7.0,1.3,195.0,22.5,0.5,89.0
2024-02-01 01:45:00,6.9,1.4,198.0,22.7,0.1,89.0
2024-02-01 02:00:00,7.0,1.4,201.0,22.8,0.7,89.0
2024-02-01 02:15:00,7.0,1.4,207.0,22.6,0.4,88.0
2024-02-01 02:30:00,6.9,1.5,205.0,22.8,0.4,88.0
2024-02-01 02:45:00,7.0,1.6,203.0,22.4,0.4,88.0
2024-02-01 03:00:00,6.9,1.5,205.0,22.5,0.5,88.0
2024-02-01 03:15:00,6.9,1.5,205.0,22.9,0.2,88.0
2024-02-01 03:30:00,6.9,1.7,212.0,22.4,0.7,87.0
2024-02-01 03:45:00,7.0,1.6,213.0,23.0,0.5,87.0
2024-02-01 04:00:00,6.9,1.7,215.0,22.5,0.7,87.0
2024-02-01 04:15:00,6.9,1.7,212.0,22.8,0.1,87.0
2024-02-01 04:30:00,6.9,1.7,217.0,23.1,0.3,86.0
2024-02-01 04:45:00,7.0,1.5,219.0,23.2,0.0,87.0
2024-02-01 05:00:00,7.0,1.6,222.0,22.8,0.6,87.0
2024-02-01 05:15:00,6.8,1.8,219.0,23.1,0.2,86.0
2024-02-01 05:30:00,6.9,1.8,227.0,22.8,0.2,85.0
2024-02-01 05:45:00,6.9,1.9,218.0,22.7,0.4,86.0
2024-02-01 06:00:00,6.8,2.1,230.0,22.8,2.9,83.0
2024-02-01 06:15:00,6.8,2.0,237.0,23.6,2.2,83.0
2024-02-01 06:30:00,6.9,1.9,240.0,23.5,2.8,84.0
2024-02-01 06:45:00,6.8,2.1,237.0,23.4,1.7,83.0
2024-02-01 07:00:00,6.9,2.0,244.0,24.0,3.8,83.0
2024-02-01 07:15:00,6.8,2.3,240.0,24.5,3.9,81.0
2024-02-01 07:30:00,6.7,2.4,246.0,23.8,4.1,80.0
2024-02-01 07:45:00,6.7,2.7,249.0,24.5,4.1,79.0
2024-02-01 08:00:00,6.8,2.8,251.0,24.6,4.8,79.0
2024-02-01 08:15:00,6.6,2.8,265.0,24.5,5.1,77.0
2024-02-01 08:30:00,6.7,2.9,256.0,24.7,4.8,78.0
2024-02-01 08:45:00,6.7,2.7,258.0,25.2,5.4,79.0
2024-02-01 09:00:00,6.6,2.8,264.0,25.2,6.0,77.0
2024-02-01 09:15:00,6.7,3.2,266.0,25.5,6.6,76.0
2024-02-01 09:30:00,6.8,2.9,267.0,25.3,5.6,78.0
2024-02-01 09:45:00,6.6,2.9,268.0,25.1,4.6,76.0
2024-02-01 10:00:00,6.6,3.1,273.0,25.6,6.3,75.0
2024-02-01 10:15:00,6.7,3.3,271.0,25.1,4.4,75.0
2024-02-01 10:30:00,6.6,3.0,278.0,25.6,5.2,75.0
2024-02-01 10:45:00,6.6,3.2,270.0,24.7,4.5,75.0
2024-02-01 11:00:00,6.7,3.1,278.0,25.5,4.7,76.0
2024-02-01 11:15:00,6.5,3.3,285.0,25.4,6.5,73.0
2024-02-01 11:30:00,6.6,3.1,283.0,25.6,5.3,75.0
2024-02-01 11:45:00,6.6,3.3,291.0,24.8,6.3,73.0
2024-02-01 12:00:00,6.4,3.7,297.0,26.2,10.8,70.0
2024-02-01 12:15:00,6.4,4.0,295.0,26.9,11.3,69.0
2024-02-01 12:30:00,6.4,4.0,301.0,26.4,8.4,68.0
2024-02-01 12:45:00,6.4,4.1,313.0,27.8,12.9,67.0
2024-02-01 13:00:00,6.4,4.1,311.0,27.1,8.0,68.0
2024-02-01 13:15:00,6.4,3.8,307.0,27.0,8.4,69.0
2024-02-01 13:30:00,6.4,3.8,306.0,27.1,8.5,69.0
2024-02-01 13:45:00,6.4,4.4,315.0,27.5,13.2,66.0
2024-02-01 14:00:00,6.3,4.2,317.0,27.7,7.8,66.0
2024-02-01 14:15:00,6.4,3.8,314.0,26.5,5.2,69.0
2024-02-01 14:30:00,6.4,4.0,315.0,26.2,7.2,68.0
2024-02-01 14:45:00,6.5,3.8,310.0,26.1,5.8,70.0
2024-02-01 15:00:00,6.5,3.8,309.0,26.0,5.9,70.0
2024-02-01 15:15:00,6.5,3.7,313.0,26.2,6.2,70.0
2024-02-01 15:30:00,6.4,3.7,316.0,26.0,6.0,69.0
2024-02-01 15:45:00,6.5,3.7,317.0,26.3,6.9,70.0
2024-02-01 16:00:00,6.5,3.8,312.0,26.3,5.8,69.0
2024-02-01 16:15:00,6.4,3.5,316.0,26.0,5.6,70.0
2024-02-01 16:30:00,6.4,3.7,321.0,26.0,5.5,69.0
2024-02-01 16:45:00,6.4,3.7,321.0,26.2,7.6,69.0
2024-02-01 17:00:00,6.4,4.0,325.0,26.5,11.1,67.0
2024-02-01 17:15:00,6.5,4.4,332.0,27.5,11.3,65.0
2024-02-01 17:30:00,6.4,4.1,338.0,27.1,8.9,66.0
2024-02-01 17:45:00,6.4,4.3,343.0,27.3,9.9,65.0
2024-02-01 18:00:00,6.3,4.5,336.0,27.3,10.0,64.0
2024-02-01 18:15:00,6.2,4.5,343.0,27.5,9.1,63.0
2024-02-01 18:30:00,6.3,4.6,345.0,28.3,9.4,63.0
2024-02-01 18:45:00,6.3,4.5,352.0,27.6,8.9,63.0
2024-02-01 19:00:00,6.4,4.3,348.0,26.5,5.5,65.0
2024-02-01 19:15:00,6.3,4.1,348.0,26.1,4.7,66.0
2024-02-01 19:30:00,6.4,4.0,348.0,26.5,6.0,66.0
2024-02-01 19:45:00,6.4,3.9,338.0,26.4,5.3,67.0
2024-02-01 20:00:00,6.3,3.9,336.0,26.0,4.2,67.0
2024-02-01 20:15:00,6.4,3.7,340.0,25.9,4.3,69.0
2024-02-01 20:30:00,6.4,3.7,344.0,25.7,5.1,68.0
2024-02-01 20:45:00,6.4,3.6,344.0,25.7,4.3,68.0
2024-02-01 21:00:00,6.4,3.6,343.0,25.8,2.9,68.0
2024-02-01 21:15:00,6.4,3.8,350.0,25.6,3.0,67.0
2024-02-01 21:30:00,6.5,3.4,342.0,25.1,2.6,70.0
2024-02-01 21:45:00,6.4,3.5,349.0,24.9,2.8,69.0
2024-02-01 22:00:00,6.5,3.4,345.0,24.6,1.4,70.0
2024-02-01 22:15:00,6.5,3.4,344.0,24.8,1.4,70.0
2024-02-01 22:30:00,6.4,3.4,355.0,24.7,0.9,69.0
2024-02-01 22:45:00,6.3,3.5,345.0,24.4,1.9,69.0
2024-02-01 23:00:00,6.4,3.2,349.0,24.4,0.6,70.0
2024-02-01 23:15:00,6.5,3.2,348.0,24.8,1.2,70.0
2024-02-01 23:30:00,6.5,3.2,351.0,24.2,1.0,71.0
2024-02-01 23:45:00,6.4,3.3,357.0,24.2,1.2,69.0
2024-02-02 00:00:00,6.5,3.4,365.0,24.5,0.5,69.0
2024-02-02 00:15:00,6.5,3.1,361.0,24.5,0.4,71.0
2024-02-02 00:30:00,6.5,3.3,360.0,24.1,0.3,70.0
2024-02-02 00:45:00,6.4,3.0,365.0,24.3,0.1,71.0
2024-02-02 01:00:00,6.4,3.2,360.0,24.4,0.1,70.0
2024-02-02 01:15:00,6.4,3.2,365.0,24.4,0.6,69.0
2024-02-02 01:30:00,6.4,3.2,373.0,23.8,0.0,69.0
2024-02-02 01:45:00,6.4,2.9,365.0,24.3,0.7,71.0
2024-02-02 02:00:00,6.4,3.3,371.0,24.3,0.2,69.0
2024-02-02 02:15:00,6.4,3.3,367.0,24.5,0.3,69.0
2024-02-02 02:30:00,6.3,3.2,370.0,24.1,0.5,69.0
2024-02-02 02:45:00,6.4,3.2,375.0,24.4,0.2,69.0
2024-02-02 03:00:00,6.4,3.2,375.0,24.7,0.3,69.0
2024-02-02 03:15:00,6.5,3.2,371.0,24.3,0.3,70.0
2024-02-02 03:30:00,6.4,3.4,378.0,24.2,0.0,68.0
2024-02-02 03:45:00,6.3,3.5,383.0,24.6,0.0,67.0
2024-02-02 04:00:00,6.3,3.6,388.0,24.4,0.2,66.0
2024-02-02 04:15:00,6.4,3.3,386.0,24.8,0.0,68.0
2024-02-02 04:30:00,6.4,3.5,390.0,24.3,0.1,67.0
2024-02-02 04:45:00,6.4,3.5,389.0,24.2,0.4,67.0
2024-02-02 05:00:00,6.4,3.3,391.0,25.0,0.6,68.0
2024-02-02 05:15:00,6.4,3.5,391.0,24.1,0.4,67.0
2024-02-02 05:30:00,6.3,3.6,394.0,24.6,0.4,66.0
2024-02-02 05:45:00,6.4,3.5,395.0,24.7,0.8,67.0
2024-02-02 06:00:00,6.3,3.8,399.0,24.4,1.8,65.0
2024-02-02 06:15:00,6.3,3.9,404.0,24.2,3.0,64.0
2024-02-02 06:30:00,6.3,3.7,400.0,24.4,1.4,65.0
2024-02-02 06:45:00,6.2,3.9,404.0,24.8,2.8,63.0
2024-02-02 07:00:00,6.2,4.0,401.0,24.9,3.7,63.0
2024-02-02 07:15:00,6.2,4.3,406.0,25.1,3.1,62.0
2024-02-02 07:30:00,6.2,4.1,398.0,25.4,3.7,62.0
2024-02-02 07:45:00,6.3,4.3,403.0,24.8,3.5,62.0
2024-02-02 08:00:00,6.1,4.5,401.0,24.7,5.3,61.0
2024-02-02 08:15:00,6.2,4.6,410.0,25.7,6.0,60.0
2024-02-02 08:30:00,6.2,4.4,402.0,25.6,4.4,61.0
2024-02-02 08:45:00,6.1,4.7,400.0,25.6,5.1,60.0
2024-02-02 09:00:00,6.3,4.5,400.0,25.6,5.9,62.0
2024-02-02 09:15:00,6.2,5.0,395.0,25.8,4.6,59.0
2024-02-02 09:30:00,6.2,4.6,395.0,25.8,4.6,60.0
2024-02-02 09:45:00,6.2,4.7,389.0,25.5,5.6,60.0
2024-02-02 10:00:00,6.2,4.5,384.0,25.4,5.2,61.0
2024-02-02 10:15:00,6.2,4.6,385.0,25.6,5.5,61.0
2024-02-02 10:30:00,6.2,4.5,387.0,25.5,5.0,62.0
2024-02-02 10:45:00,6.2,4.6,388.0,25.2,5.1,61.0
2024-02-02 11:00:00,6.2,4.9,380.0,25.2,6.4,60.0
2024-02-02 11:15:00,6.3,4.8,380.0,25.1,5.1,61.0
2024-02-02 11:30:00,6.3,4.7,376.0,25.6,6.3,62.0
2024-02-02 11:45:00,6.2,4.5,376.0,25.5,6.2,62.0
2024-02-02 12:00:00,6.2,5.0,378.0,25.7,10.8,59.0
2024-02-02 12:15:00,6.2,5.4,391.0,26.2,11.9,57.0
2024-02-02 12:30:00,6.3,5.7,385.0,26.7,10.5,56.0
2024-02-02 12:45:00,6.2,5.8,390.0,27.4,12.5,55.0
2024-02-02 13:00:00,6.2,5.6,379.0,26.4,8.3,57.0
2024-02-02 13:15:00,6.2,5.7,367.0,27.0,9.9,56.0
2024-02-02 13:30:00,6.2,5.8,382.0,26.4,10.4,55.0
2024-02-02 13:45:00,6.3,5.4,369.0,26.7,8.0,58.0
2024-02-02 14:00:00,6.2,5.3,365.0,25.3,5.1,59.0
2024-02-02 14:15:00,6.3,5.0,357.0,24.9,5.5,61.0
2024-02-02 14:30:00,6.3,4.9,352.0,24.7,6.5,62.0
2024-02-02 14:45:00,6.4,4.7,349.0,24.7,6.0,63.0
2024-02-02 15:00:00,6.3,4.7,345.0,25.0,7.7,63.0
2024-02-02 15:15:00,6.3,4.8,345.0,24.7,7.8,63.0
2024-02-02 15:30:00,6.3,4.7,343.0,24.6,7.8,63.0
2024-02-02 15:45:00,6.4,4.7,341.0,24.8,7.7,64.0
2024-02-02 16:00:00,6.4,4.4,341.0,24.6,5.3,65.0
2024-02-02 16:15:00,6.4,4.5,333.0,24.6,6.7,65.0
2024-02-02 16:30:00,6.4,4.8,329.0,24.3,7.6,64.0
2024-02-02 16:45:00,6.3,4.3,327.0,24.3,6.0,66.0
2024-02-02 17:00:00,6.5,4.5,328.0,24.9,10.3,66.0
2024-02-02 17:15:00,6.4,5.1,327.0,25.1,11.0,62.0
2024-02-02 17:30:00,6.4,5.1,331.0,25.4,11.5,62.0
2024-02-02 17:45:00,6.4,4.9,332.0,25.0,8.4,63.0
2024-02-02 18:00:00,6.4,5.0,332.0,25.5,9.0,63.0
2024-02-02 18:15:00,6.4,5.2,324.0,25.3,10.4,62.0
2024-02-02 18:30:00,6.4,5.2,329.0,25.7,11.8,62.0
2024-02-02 18:45:00,6.4,5.3,320.0,25.4,8.7,62.0
2024-02-02 19:00:00,6.3,4.7,309.0,24.8,5.5,65.0
2024-02-02 19:15:00,6.4,4.4,302.0,24.6,5.0,67.0
2024-02-02 19:30:00,6.4,4.4,299.0,24.0,5.3,67.0
2024-02-02 19:45:00,6.5,4.1,306.0,24.0,4.7,69.0
2024-02-02 20:00:00,6.6,3.8,287.0,23.8,5.4,72.0
2024-02-02 20:15:00,6.6,3.6,287.0,23.1,4.2,73.0
2024-02-02 20:30:00,6.6,3.4,281.0,23.3,4.9,74.0
2024-02-02 20:45:00,6.7,3.5,277.0,23.8,4.9,74.0
2024-02-02 21:00:00,6.6,3.2,272.0,22.9,3.4,75.0
2024-02-02 21:15:00,6.6,2.9,273.0,23.3,3.4,76.0
2024-02-02 21:30:00,6.7,3.1,257.0,22.7,2.6,77.0
2024-02-02 21:45:00,6.7,2.9,259.0,23.0,2.6,78.0
2024-02-02 22:00:00,6.7,2.7,260.0,22.9,0.3,79.0
2024-02-02 22:15:00,6.8,2.5,247.0,22.6,0.9,81.0
2024-02-02 22:30:00,6.8,2.4,242.0,22.2,1.2,81.0
2024-02-02 22:45:00,6.9,2.2,237.0,22.3,0.5,83.0
2024-02-02 23:00:00,6.8,1.9,235.0,22.3,1.3,84.0
2024-02-02 23:15:00,6.8,2.1,230.0,22.1,1.1,83.0
2024-02-02 23:30:00,6.9,2.2,225.0,22.5,1.4,84.0
2024-02-02 23:45:00,6.8,2.0,233.0,21.8,0.8,84.0
2024-02-03 00:00:00,6.9,1.9,221.0,22.1,0.4,85.0
2024-02-03 00:15:00,6.9,2.0,222.0,22.3,0.3,85.0
2024-02-03 00:30:00,6.9,1.7,211.0,22.0,0.6,87.0
2024-02-03 00:45:00,7.0,1.9,213.0,22.4,0.2,86.0
2024-02-03 01:00:00,7.0,1.5,210.0,21.9,0.0,88.0
2024-02-03 01:15:00,6.9,1.4,206.0,22.1,0.1,88.0
2024-02-03 01:30:00,6.9,1.7,203.0,22.2,0.5,87.0
2024-02-03 01:45:00,6.9,1.7,206.0,22.6,0.5,87.0
2024-02-03 02:00:00,6.9,1.5,193.0,22.5,0.5,88.0
2024-02-03 02:15:00,7.2,1.4,189.0,22.7,0.5,89.0
2024-02-03 02:30:00,7.1,1.2,200.0,22.6,0.4,90.0
2024-02-03 02:45:00,7.0,1.4,189.0,22.6,0.1,90.0
2024-02-03 03:00:00,7.0,1.5,189.0,23.0,0.1,89.0
2024-02-03 03:15:00,7.0,1.4,179.0,22.5,0.8,90.0
2024-02-03 03:30:00,7.0,1.1,185.0,23.0,0.5,91.0
2024-02-03 03:45:00,7.0,1.2,182.0,22.9,0.0,90.0
2024-02-03 04:00:00,7.0,1.1,172.0,23.3,0.4,92.0
2024-02-03 04:15:00,7.1,1.1,176.0,23.3,0.3,91.0
2024-02-03 04:30:00,7.2,1.2,171.0,23.4,0.3,90.0
2024-02-03 04:45:00,7.1,1.1,174.0,22.9,0.1,91.0
2024-02-03 05:00:00,7.1,1.0,161.0,23.2,0.4,92.0
2024-02-03 05:15:00,7.1,1.0,154.0,23.3,0.0,92.0
2024-02-03 05:30:00,7.1,1.1,157.0,23.5,0.5,92.0
2024-02-03 05:45:00,7.1,1.1,159.0,23.8,0.2,92.0
2024-02-03 06:00:00,7.2,1.1,157.0,23.9,1.3,91.0
2024-02-03 06:15:00,7.4,1.4,157.0,24.0,3.2,88.0
2024-02-03 06:30:00,7.5,1.3,157.0,24.4,2.0,88.0
2024-02-03 06:45:00,7.6,1.3,162.0,24.4,2.7,87.0
2024-02-03 07:00:00,7.5,1.4,161.0,24.4,4.5,87.0
2024-02-03 07:15:00,7.6,1.8,165.0,24.7,3.5,85.0
2024-02-03 07:30:00,7.5,1.7,164.0,24.4,3.1,86.0
2024-02-03 07:45:00,7.7,1.7,168.0,25.6,4.4,84.0
2024-02-03 08:00:00,7.7,1.9,166.0,25.0,5.3,84.0
2024-02-03 08:15:00,7.6,2.2,167.0,25.5,4.8,83.0
2024-02-03 08:30:00,7.6,2.1,169.0,25.7,4.7,83.0
2024-02-03 08:45:00,7.7,2.3,177.0,25.7,5.8,81.0
2024-02-03 09:00:00,7.5,2.3,172.0,25.3,5.3,83.0
2024-02-03 09:15:00,7.5,2.5,177.0,25.7,6.8,81.0
2024-02-03 09:30:00,7.4,2.2,175.0,25.4,5.5,83.0
2024-02-03 09:45:00,7.4,2.4,182.0,26.2,6.4,82.0
2024-02-03 10:00:00,7.5,2.4,180.0,26.1,4.4,82.0
2024-02-03 10:15:00,7.5,2.4,167.0,25.3,4.5,83.0
2024-02-03 10:30:00,7.4,2.4,176.0,25.6,6.2,83.0
2024-02-03 10:45:00,7.5,2.5,185.0,25.2,4.6,81.0
2024-02-03 11:00:00,7.5,2.3,175.0,25.3,5.3,83.0
2024-02-03 11:15:00,7.5,2.4,169.0,25.4,6.4,82.0
2024-02-03 11:30:00,7.4,2.3,173.0,25.4,4.3,83.0
2024-02-03 11:45:00,7.4,2.1,172.0,24.8,5.4,85.0
2024-02-03 12:00:00,7.3,2.4,178.0,25.4,8.2,83.0
2024-02-03 12:15:00,7.2,3.0,181.0,26.2,11.5,81.0
2024-02-03 12:30:00,7.2,3.0,188.0,26.3,9.6,80.0
2024-02-03 12:45:00,7.2,3.0,189.0,26.2,8.4,81.0
2024-02-03 13:00:00,7.2,3.1,198.0,26.6,10.4,80.0
2024-02-03 13:15:00,7.2,3.7,199.0,25.7,10.6,77.0
2024-02-03 13:30:00,7.2,3.8,204.0,26.8,11.3,76.0
2024-02-03 13:45:00,7.2,3.6,199.0,26.9,11.4,77.0
2024-02-03 14:00:00,7.0,3.5,198.0,25.8,6.0,79.0
2024-02-03 14:15:00,7.2,3.2,192.0,25.8,7.5,80.0
2024-02-03 14:30:00,6.9,3.5,192.0,26.0,8.0,79.0
2024-02-03 14:45:00,7.0,3.3,196.0,25.4,7.7,80.0
2024-02-03 15:00:00,7.0,3.3,191.0,25.0,6.5,80.0
2024-02-03 15:15:00,7.0,3.0,187.0,24.8,5.8,82.0
2024-02-03 15:30:00,7.1,2.8,184.0,25.0,6.5,83.0
2024-02-03 15:45:00,7.0,2.7,181.0,24.8,5.4,83.0
2024-02-03 16:00:00,7.0,2.6,179.0,24.4,5.8,84.0
2024-02-03 16:15:00,7.1,2.5,177.0,23.8,5.8,84.0
2024-02-03 16:30:00,7.0,2.8,182.0,24.3,7.8,83.0
2024-02-03 16:45:00,7.0,2.8,181.0,24.0,7.1,83.0
2024-02-03 17:00:00,6.9,2.8,183.0,24.2,7.9,83.0
2024-02-03 17:15:00,7.0,3.2,185.0,24.8,11.2,81.0
2024-02-03 17:30:00,6.9,3.2,197.0,24.9,8.3,80.0
2024-02-03 17:45:00,6.8,3.6,197.0,25.5,10.8,78.0
2024-02-03 18:00:00,6.8,3.5,199.0,25.1,11.2,78.0
2024-02-03 18:15:00,6.8,3.6,194.0,25.8,10.9,77.0
2024-02-03 18:30:00,6.9,3.9,204.0,25.6,11.4,76.0
2024-02-03 18:45:00,6.8,3.7,195.0,25.3,9.0,77.0
2024-02-03 19:00:00,6.8,3.3,199.0,24.9,5.4,79.0
2024-02-03 19:15:00,6.9,3.1,186.0,24.1,5.0,81.0
2024-02-03 19:30:00,6.8,2.9,183.0,23.9,5.3,82.0
